Source,Year,Month,Day,Time of Day,Station,Tide,Hooks,Species Code,Common Name,Latin name,Longline used,Fork length,Total length,Sex,Status,Notes
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,134,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,141,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,105,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,154,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,113,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,112,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,110,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,102,,M,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,104,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,150,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,103,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,120,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,101,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,122,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,115,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,123,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,135,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,136,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,M,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,102,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,116,,M,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,140,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,105,,M,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,143,,F,DEAD,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,93,,M,,
UNC,1974,5,23,1000,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,5,23,1000,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,98,,M,DEAD,
UNC,1974,5,23,1000,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,118,,M,,SE-NW same as E-W
UNC,1974,5,23,1000,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,100,,F,,SE-NW same as E-W
UNC,1974,5,23,1315,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,130,,M,,
UNC,1974,5,23,1315,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,97,,F,,
UNC,1974,5,23,1315,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,91,,U,,
UNC,1974,5,23,1315,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,110,,M,,FL NOTE UNCLEAR
UNC,1974,5,23,1315,EW,E,100,DUS,Dusky shark,Carcharhinus obscurus,Y,156,,F,,
UNC,1974,6,4,1400,NS,F,100,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,1974,6,25,945,NS,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,103,,F,,
UNC,1974,6,25,945,NS,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,118,,F,,
UNC,1974,6,25,945,NS,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,133.5,,F,,
UNC,1974,6,25,945,NS,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,126,,F,,
UNC,1974,6,25,945,NS,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,133,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,148.5,,M,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,152.8,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,134,,F,DEAD,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,136,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,127,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,95.5,,M,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,125,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,110,,M,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,138,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,138,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,132,,F,DEAD,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,135.5,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,123,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,114,,M,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,109,,F,DEAD,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,125,,F,,
UNC,1974,6,25,945,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,114.5,,M,,
UNC,1974,6,25,945,NS,F,100,SNI,Night shark,Carcharhinus signatus,Y,100,,F,TAG 936,
UNC,1974,6,25,945,NS,F,100,SNI,Night shark,Carcharhinus signatus,Y,120,,U,TAG 936,TWO NIGHT SHARKS ?
UNC,1974,6,25,945,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,200,,M,,
UNC,1974,6,25,945,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,118,,M,,
UNC,1974,6,25,945,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,149,,M,,
UNC,1974,6,25,945,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,143,,F,,
UNC,1974,6,25,945,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,126,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,169,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,117,,M,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,168.5,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,140,,M,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,133,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,122,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,125,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,130,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,130,,F,,
UNC,1974,6,25,1215,EW,F,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,146,,F,,
UNC,1974,6,25,1215,EW,F,100,TIG,Tiger shark,Galeocerdo cuvier,Y,139,,F,,
UNC,1974,6,25,1215,EW,F,100,TIG,Tiger shark,Galeocerdo cuvier,Y,217,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,114,,M,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,123,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,114,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,103,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,133.5,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,121,,F,,
UNC,1974,6,25,1215,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,130,,F,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,140,,F,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,101.6,,M,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,91,,M,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.3,,F,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,33,,F,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.4,,M,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,96.5,,M,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,93.2,,M,,
UNC,1974,7,10,900,EW,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,96.5,,M,,
UNC,1974,7,10,900,EW,F,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,70.5,,M,,
UNC,1974,7,10,900,EW,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,94,,M,,
UNC,1974,7,24,900,EW,F,109,SBN,Blacknose shark,Carcharhinus acronotus,Y,114,,F,,
UNC,1974,7,24,900,EW,F,109,SBN,Blacknose shark,Carcharhinus acronotus,Y,99.9,,M,,
UNC,1974,7,24,900,EW,F,109,SBN,Blacknose shark,Carcharhinus acronotus,Y,120,,M,,
UNC,1974,7,24,900,EW,F,109,SBN,Blacknose shark,Carcharhinus acronotus,Y,113,,F,,
UNC,1974,7,24,900,EW,F,109,SBK,Blacktip shark,Carcharhinus limbatus,Y,112.7,,M,,
UNC,1974,7,24,900,EW,F,109,SBK,Blacktip shark,Carcharhinus limbatus,Y,115,,F,,
UNC,1974,7,24,900,EW,F,109,SBK,Blacktip shark,Carcharhinus limbatus,Y,116,,F,,
UNC,1974,7,24,900,EW,F,109,SBK,Blacktip shark,Carcharhinus limbatus,Y,154,,M,,
UNC,1974,7,24,900,EW,F,109,SBK,Blacktip shark,Carcharhinus limbatus,Y,116,,M,,
UNC,1974,7,24,900,EW,F,109,SPL,Scalloped hammerhead,Sphyrna lewini,Y,150,,F,,
UNC,1974,7,24,1340,NS,E,105,SBK,Blacktip shark,Carcharhinus limbatus,Y,,,U,,LOST 3
UNC,1974,7,24,1340,NS,E,105,SBK,Blacktip shark,Carcharhinus limbatus,Y,,,U,,LOST 3
UNC,1974,7,24,1340,NS,E,105,SBK,Blacktip shark,Carcharhinus limbatus,Y,,,U,,LOST 3
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,135.5,,F,,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,118.2,,F,DEAD,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,113.3,,F,,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,125,,M,DEAD,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,111.5,,F,,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,104.2,,F,DEAD,
UNC,1974,9,17,900,EW,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,133,,F,,
UNC,1974,9,17,900,EW,E,85,SSP,Spinner shark,Carcharhinus brevipinna,Y,116,,M,,
UNC,1974,9,17,900,EW,E,85,SBU,Bull shark,Carcharhinus leucas,Y,,,U,,LOST 1 ~ 6'
UNC,1974,9,17,900,EW,E,85,SBK,Blacktip shark,Carcharhinus limbatus,Y,138.9,,M,,
UNC,1974,9,17,900,EW,E,85,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,114,,M,DEAD,
UNC,1974,9,17,900,EW,E,85,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,98,,F,DEAD,
UNC,1974,9,17,900,EW,E,85,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,102,,M,DEAD,
UNC,1974,9,17,900,EW,E,85,SPL,Scalloped hammerhead,Sphyrna lewini,Y,168,,F,,
UNC,1974,9,17,1145,NS,E,85,SBN,Blacknose shark,Carcharhinus acronotus,Y,126,,M,DEAD,
UNC,1974,9,17,1145,NS,E,85,SSP,Spinner shark,Carcharhinus brevipinna,Y,126,,F,,
UNC,1974,9,17,1145,NS,E,85,SSP,Spinner shark,Carcharhinus brevipinna,Y,155.5,,M,,
UNC,1974,10,11,900,EW,E,90,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1974,10,11,1130,NS,F,93,DUS,Dusky shark,Carcharhinus obscurus,Y,140,,M,,
UNC,1974,10,11,1130,NS,F,93,SPL,Scalloped hammerhead,Sphyrna lewini,Y,212,,M,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,105,,M,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,107,,M,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,106,,F,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,101,,F,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,125,,M,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,115,,F,,
UNC,1975,5,2,915,EW,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,135,,F,,
UNC,1975,5,2,915,EW,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,96.1,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,114,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,83,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,75.5,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,63,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,82,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,74,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,89,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,62,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,61,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,78,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,81,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,61,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,84,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,75,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,86,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,64,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,65,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,122,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,84,,F,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,89,,M,,
UNC,1975,5,8,1000,EW,E,109,DUS,Dusky shark,Carcharhinus obscurus,Y,92.5,,M,,
UNC,1975,5,23,915,EW,E,110,SBN,Blacknose shark,Carcharhinus acronotus,Y,93,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,89,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,81,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,81,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,93,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,89,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,80,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,97,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,102,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,,,U,,1 LOST
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,80,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,143,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,85,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,90,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,130,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,83,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,77,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,112,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,82.5,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,110,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,108,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,136,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,96,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,78,,F,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,74,,M,,
UNC,1975,5,23,915,EW,E,110,DUS,Dusky shark,Carcharhinus obscurus,Y,80,,M,,
UNC,1975,5,23,915,EW,E,110,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,M,,
UNC,1975,5,23,915,EW,E,110,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1975,5,23,915,EW,E,110,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,92.5,,M,,
UNC,1975,5,23,915,EW,E,110,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,M,,
UNC,1975,5,23,915,EW,E,110,SPL,Scalloped hammerhead,Sphyrna lewini,Y,115.5,,F,,
UNC,1975,5,23,915,EW,E,110,SHH,Smooth hammerhead,Sphyrna zygaena,Y,,,U,,LOST 1
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,166.6,,F,DEAD,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,167,,M,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,139,,M,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,180,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,130,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,158,,M,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,124,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,144,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,107.4,,M,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,143.1,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,142,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,135,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,157,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,166.8,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,160,,F,DEAD,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,166.9,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,165,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,174,,F,,
UNC,1975,6,3,925,EW,F,108,DUS,Dusky shark,Carcharhinus obscurus,Y,155,,F,,
UNC,1975,6,3,925,EW,F,108,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,98,,M,DEAD,
UNC,1975,6,3,925,EW,F,108,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,97,,M,DEAD,
UNC,1975,6,3,925,EW,F,108,SPL,Scalloped hammerhead,Sphyrna lewini,Y,144.3,,M,DEAD,
UNC,1975,6,3,925,EW,F,108,SPL,Scalloped hammerhead,Sphyrna lewini,Y,149,,F,,
UNC,1975,6,3,925,EW,F,108,SPL,Scalloped hammerhead,Sphyrna lewini,Y,165,,M,,
UNC,1975,6,3,925,EW,F,108,SPL,Scalloped hammerhead,Sphyrna lewini,Y,160,,F,DEAD,
UNC,1975,6,3,1145,NS,F,95,SBN,Blacknose shark,Carcharhinus acronotus,Y,130,,M,,
UNC,1975,6,3,1145,NS,F,95,SSP,Spinner shark,Carcharhinus brevipinna,Y,75,,M,,
UNC,1975,6,3,1145,NS,F,95,SSP,Spinner shark,Carcharhinus brevipinna,Y,93.5,,M,,
UNC,1975,6,3,1145,NS,F,95,SSP,Spinner shark,Carcharhinus brevipinna,Y,,,U,,1 NO DATA
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,160,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,127,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,139,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,132,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,166.7,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,156,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,147,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,141,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,123.5,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,135,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,133,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,140,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,137,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,155.7,,F,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,,,U,,1 LOST
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,144.2,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,100.7,,M,,
UNC,1975,6,3,1145,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,140,,F,,
UNC,1975,6,3,1145,NS,F,95,SPL,Scalloped hammerhead,Sphyrna lewini,Y,123,,M,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,F,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,115,,F,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,123,,M,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,M,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,110,,M,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,120,,F,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,115,,F,,
UNC,1975,6,17,1000,EW,F,108,SBN,Blacknose shark,Carcharhinus acronotus,Y,124.5,,M,,
